"No.","Time","Source","Destination","Protocol","Length","Info"
"1642","19.247515","fe80::c30c:0:0:c","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1643","19.251654","fe80::c30c:0:0:3","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1644","19.251860","fe80::c30c:0:0:c","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1645","19.255976","fe80::c30c:0:0:3","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1646","19.256192","fe80::c30c:0:0:c","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1647","19.260321","fe80::c30c:0:0:3","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1648","19.260525","fe80::c30c:0:0:c","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1649","19.264654","fe80::c30c:0:0:3","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1650","19.264859","fe80::c30c:0:0:c","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1651","19.268987","fe80::c30c:0:0:3","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1652","19.269194","fe80::c30c:0:0:c","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1653","19.273321","fe80::c30c:0:0:3","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1654","19.273526","fe80::c30c:0:0:c","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1655","19.277644","fe80::c30c:0:0:3","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1656","19.277891","fe80::c30c:0:0:c","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1657","19.282225","fe80::c30c:0:0:c","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1658","19.286557","fe80::c30c:0:0:c","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1659","19.290892","fe80::c30c:0:0:c","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1660","19.295214","fe80::c30c:0:0:c","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1661","19.299558","fe80::c30c:0:0:c","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1662","19.303892","fe80::c30c:0:0:c","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1663","19.308225","fe80::c30c:0:0:c","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1664","19.327136","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1665","19.331462","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1666","19.335793","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1667","19.340126","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1668","19.344463","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1669","19.348788","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1670","19.353119","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1671","19.357464","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1672","19.361787","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1673","19.366130","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1674","19.369496","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1675","19.370464","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1676","19.373641","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1677","19.374789","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1678","19.377791","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1679","19.379121","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1680","19.381942","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1681","19.383464","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1682","19.386092","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1683","19.387799","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1684","19.390243","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1685","19.392132","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1686","19.394394","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1687","19.396455","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1688","19.398544","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1689","19.400799","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1690","19.402694","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1691","19.405132","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1692","19.406844","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1693","19.409455","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1694","19.410994","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1695","19.413810","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1696","19.415145","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1697","19.418133","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1698","19.419295","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1699","19.422457","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1700","19.423445","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1701","19.426800","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1702","19.427596","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1703","19.431133","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1704","19.431747","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1705","19.435467","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1706","19.435896","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1707","19.439800","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1708","19.440047","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1709","19.444133","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1710","19.444197","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1711","19.448467","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1712","19.448348","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1713","19.452498","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1714","19.452801","fe80::c30c:0:0:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1715","19.456649","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1716","19.460798","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1717","19.464949","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1718","19.469100","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1719","19.473250","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1720","19.477401","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1721","19.481551","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1722","19.485733","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1723","19.489883","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1724","19.494034","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1725","19.505155","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1726","19.509291","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1727","19.513443","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1728","19.517592","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1729","19.521743","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1730","19.525892","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1731","19.530044","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1732","19.534193","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1733","19.538344","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1734","19.542494","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1735","19.546645","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1736","19.550796","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1737","19.554946","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1738","19.559096","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1739","19.563247","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1740","19.567398","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1741","19.571068","","","IEEE 802.15.4","5","Ack"
"1742","20.148607","fe80::c30c:0:0:b","fe80::c30c:0:0:7","ICMPv6","102","RPL Control (DODAG Information Object)"
"1743","20.152744","fe80::c30c:0:0:b","fe80::c30c:0:0:7","ICMPv6","102","RPL Control (DODAG Information Object)"
"1744","20.156416","","","IEEE 802.15.4","5","Ack"
"1745","20.753397","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1746","20.756710","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1747","20.760036","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1748","20.763362","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1749","20.766689","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1750","20.770014","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1751","20.773311","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1752","20.776638","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1753","20.779963","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1754","20.783259","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1755","20.786556","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1756","20.789881","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1757","20.793177","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1758","20.796505","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1759","20.799830","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1760","20.803158","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1761","20.806484","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1762","20.809809","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1763","20.813136","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1764","20.816463","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1765","20.819789","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1766","20.823116","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1767","20.826441","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1768","20.829767","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1769","20.833063","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1770","20.836361","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1771","20.839686","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1772","20.843012","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1773","20.846310","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1774","20.849636","fe80::c30c:0:0:5","fe80::c30c:0:0:4","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1775","20.852477","","","IEEE 802.15.4","5","Ack"
"1776","20.894364","fe80::c30c:0:0:4","fe80::c30c:0:0:3","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1777","20.897678","fe80::c30c:0:0:4","fe80::c30c:0:0:3","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1778","20.901004","fe80::c30c:0:0:4","fe80::c30c:0:0:3","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1779","20.903845","","","IEEE 802.15.4","5","Ack"
"1780","20.938574","fe80::c30c:0:0:3","fe80::c30c:0:0:1","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1781","20.941884","fe80::c30c:0:0:3","fe80::c30c:0:0:1","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1782","20.945180","fe80::c30c:0:0:3","fe80::c30c:0:0:1","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1783","20.948476","fe80::c30c:0:0:3","fe80::c30c:0:0:1","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1784","20.951772","fe80::c30c:0:0:3","fe80::c30c:0:0:1","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1785","20.955068","fe80::c30c:0:0:3","fe80::c30c:0:0:1","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1786","20.958395","fe80::c30c:0:0:3","fe80::c30c:0:0:1","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1787","20.961720","fe80::c30c:0:0:3","fe80::c30c:0:0:1","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1788","20.965017","fe80::c30c:0:0:3","fe80::c30c:0:0:1","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1789","20.968344","fe80::c30c:0:0:3","fe80::c30c:0:0:1","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1790","20.971669","fe80::c30c:0:0:3","fe80::c30c:0:0:1","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1791","20.974996","fe80::c30c:0:0:3","fe80::c30c:0:0:1","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1792","20.978322","fe80::c30c:0:0:3","fe80::c30c:0:0:1","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1793","20.981649","fe80::c30c:0:0:3","fe80::c30c:0:0:1","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1794","20.984976","fe80::c30c:0:0:3","fe80::c30c:0:0:1","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1795","20.988302","fe80::c30c:0:0:3","fe80::c30c:0:0:1","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1796","20.991628","fe80::c30c:0:0:3","fe80::c30c:0:0:1","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1797","20.994955","fe80::c30c:0:0:3","fe80::c30c:0:0:1","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1798","20.998282","fe80::c30c:0:0:3","fe80::c30c:0:0:1","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1799","21.001606","fe80::c30c:0:0:3","fe80::c30c:0:0:1","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1800","21.004933","fe80::c30c:0:0:3","fe80::c30c:0:0:1","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1801","21.008261","fe80::c30c:0:0:3","fe80::c30c:0:0:1","ICMPv6","76","RPL Control (Destination Advertisement Object)"
"1802","21.011101","","","IEEE 802.15.4","5","Ack"
"1803","21.130538","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1804","21.134866","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1805","21.139205","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1806","21.143534","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1807","21.147867","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1808","21.152210","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1809","21.156543","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1810","21.160877","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1811","21.165209","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1812","21.169534","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1813","21.173867","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1814","21.178222","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1815","21.182535","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1816","21.186868","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1817","21.191205","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1818","21.195535","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1819","21.199878","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1820","21.204212","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1821","21.208536","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1822","21.212869","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1823","21.217212","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1824","21.221535","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1825","21.225910","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1826","21.230233","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1827","21.234566","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1828","21.238910","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1829","21.243244","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1830","21.247567","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1831","21.251911","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1832","21.256244","fe80::c30c:0:0:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1833","21.527944","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1834","21.532281","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1835","21.536611","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1836","21.540947","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1837","21.545281","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1838","21.549606","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1839","21.553938","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1840","21.558283","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1841","21.562616","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1842","21.566948","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1843","21.571274","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1844","21.575610","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1845","21.579949","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1846","21.584284","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1847","21.588606","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1848","21.592950","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1849","21.597283","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1850","21.601618","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1851","21.605950","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1852","21.610283","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1853","21.614609","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1854","21.618951","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1855","21.623285","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1856","21.627617","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1857","21.631952","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1858","21.636284","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1859","21.640619","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1860","21.644951","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1861","21.649275","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1862","21.653609","fe80::c30c:0:0:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"1863","21.885344","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1864","21.889480","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1865","21.893631","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1866","21.897781","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1867","21.901932","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1868","21.906082","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1869","21.910232","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1870","21.914383","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1871","21.918533","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1872","21.922684","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1873","21.926834","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1874","21.930983","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1875","21.935134","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
"1876","21.939284","fe80::c30c:0:0:9","fe80::c30c:0:0:b","ICMPv6","102","RPL Control (DODAG Information Object)"
